method,level,variant,cluster_size,log10_cluster_size
bertopic_style,fine,bertopic_style_fine,60.0,1.7781512503836436
bertopic_style,fine,bertopic_style_fine,97.0,1.9867717342662448
bertopic_style,fine,bertopic_style_fine,374.0,2.5728716022004803
bertopic_style,fine,bertopic_style_fine,168.0,2.225309281725863
bertopic_style,fine,bertopic_style_fine,119.0,2.0755469613925306
bertopic_style,fine,bertopic_style_fine,457.0,2.6599162000698504
bertopic_style,fine,bertopic_style_fine,147.0,2.167317334748176
bertopic_style,fine,bertopic_style_fine,100.0,2.0
bertopic_style,fine,bertopic_style_fine,109.0,2.037426497940624
bertopic_style,fine,bertopic_style_fine,145.0,2.161368002234975
bertopic_style,fine,bertopic_style_fine,707.0,2.8494194137968996
bertopic_style,fine,bertopic_style_fine,71.0,1.8512583487190752
bertopic_style,fine,bertopic_style_fine,57.0,1.7558748556724915
bertopic_style,fine,bertopic_style_fine,59.0,1.7708520116421442
bertopic_style,fine,bertopic_style_fine,67.0,1.8260748027008264
bertopic_style,fine,bertopic_style_fine,165.0,2.2174839442139063
bertopic_style,fine,bertopic_style_fine,515.0,2.711807229041191
bertopic_style,fine,bertopic_style_fine,85.0,1.9294189257142926
bertopic_style,fine,bertopic_style_fine,518.0,2.714329759745233
bertopic_style,fine,bertopic_style_fine,73.0,1.863322860120456
bertopic_style,fine,bertopic_style_fine,110.0,2.041392685158225
bertopic_style,fine,bertopic_style_fine,84.0,1.9242792860618816
bertopic_style,fine,bertopic_style_fine,179.0,2.2528530309798933
bertopic_style,fine,bertopic_style_fine,135.0,2.130333768495006
bertopic_style,fine,bertopic_style_fine,95.0,1.9777236052888478
bertopic_style,fine,bertopic_style_fine,354.0,2.5490032620257876
bertopic_style,fine,bertopic_style_fine,180.0,2.255272505103306
bertopic_style,fine,bertopic_style_fine,439.0,2.6424645202421213
bertopic_style,fine,bertopic_style_fine,50.0,1.6989700043360187
bertopic_style,fine,bertopic_style_fine,346.0,2.5390760987927767
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,3178.0,3.5021538928713607
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2298.0,3.3613500243522663
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1446.0,3.160168292958512
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2328.0,3.3669829759778507
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,6903.0,3.839037873388306
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1704.0,3.2314695904306814
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1161.0,3.064832219738574
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1434.0,3.1565491513317814
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1485.0,3.171726453653231
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1228.0,3.089198366805149
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2925.0,3.466125870418199
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,186.0,2.2695129442179165
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1138.0,3.056142262059052
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2629.0,3.419790586106363
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,656.0,2.8169038393756605
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,5172.0,3.7136585162083566
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,255.0,2.406540180433955
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1561.0,3.1934029030624176
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,7262.0,3.8610562445768735
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1962.0,3.29269900304393
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2613.0,3.4171394097273255
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,4065.0,3.609060549930087
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,3079.0,3.488409688903198
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,503.0,2.7015679850559273
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1349.0,3.1300119496719043
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1760.0,3.24551266781415
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,378.0,2.5774917998372255
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,212.0,2.326335860928751
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1397.0,3.1451964061141817
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,3484.0,3.5420781463356255
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,843.0,2.9258275746247424
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,462.0,2.6646419755561257
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,4697.0,3.671820560183249
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2596.0,3.4143046881283317
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,5086.0,3.7063763558396903
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,711.0,2.851869600729766
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1893.0,3.277150613963797
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,806.0,2.906335041805091
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2818.0,3.4499409887733377
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1403.0,3.1470576710283598
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1723.0,3.2362852774480286
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,658.0,2.8182258936139557
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,757.0,2.8790958795000727
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1236.0,3.092018470752797
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,3356.0,3.5258219521566625
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1150.0,3.060697840353612
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1851.0,3.267406418752904
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1292.0,3.1112625136590655
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,4922.0,3.6921416093667836
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2001.0,3.3012470886362113
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1020.0,3.0086001717619175
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,3643.0,3.561459171241916
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2927.0,3.466422722433792
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,997.0,2.998695158311656
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1920.0,3.2833012287035497
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2409.0,3.3818367999983434
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,494.0,2.693726948923647
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,524.0,2.7193312869837265
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2264.0,3.354876422516234
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1460.0,3.164352855784437
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2180.0,3.3384564936046046
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1460.0,3.164352855784437
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,939.0,2.972665592266111
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,34.0,1.5314789170422551
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2921.0,3.46553155697355
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,811.0,2.909020854211156
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,3047.0,3.4838724542226736
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2949.0,3.469674772551798
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2469.0,3.3925210899319325
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,547.0,2.737987326333431
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2594.0,3.4139699717480614
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2412.0,3.3823773034681137
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,11322.0,4.053923150548575
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,276.0,2.4409090820652177
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,968.0,2.9858753573083936
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,733.0,2.8651039746411278
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,3110.0,3.4927603890268375
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1566.0,3.1947917577219247
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2437.0,3.386855529184724
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2841.0,3.453471233722936
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2512.0,3.4000196350651586
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,7164.0,3.855155577176994
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1266.0,3.1024337056813365
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,830.0,2.9190780923760737
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,945.0,2.975431808509263
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,51.0,1.7075701760979363
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1501.0,3.1763806922432702
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,3211.0,3.5066403055665023
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,3016.0,3.4794313371977363
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2244.0,3.3510228525841237
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,138.0,2.1398790864012365
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1891.0,3.27669152884504
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2085.0,3.3191060593097763
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1517.0,3.1809855807867304
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2614.0,3.4173055832445254
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2721.0,3.4347285417797577
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2323.0,3.3660492098002353
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2602.0,3.4153072922255676
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,536.0,2.72916478969277
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2449.0,3.388988785124714
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,6466.0,3.810635700275537
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,3901.0,3.5911759503117913
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2324.0,3.366236123718293
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2560.0,3.4082399653118496
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2393.0,3.378942698613437
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2595.0,3.414137362184477
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,5252.0,3.7203247174174416
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2408.0,3.381656482585787
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2426.0,3.3848907965305544
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,176.0,2.24551266781415
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1308.0,3.1166077439882485
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,4015.0,3.6036855496146996
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,4799.0,3.681150749932421
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2727.0,3.43568513794163
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2253.0,3.3527611917238307
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,3492.0,3.543074235033532
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1595.0,3.2027606873931997
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1755.0,3.244277120801843
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,320.0,2.505149978319906
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,4333.0,3.636788689034375
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2214.0,3.345177616542704
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,639.0,2.8055008581584002
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1901.0,3.278982116865443
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2829.0,3.4516329474569907
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,961.0,2.9827233876685453
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,6174.0,3.7905666251460763
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1935.0,3.28668096935493
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,733.0,2.8651039746411278
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2203.0,3.343014497150768
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,844.0,2.926342446625655
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,833.0,2.9206450014067875
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2304.0,3.3624824747511743
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1744.0,3.2415464805965484
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2116.0,3.325515663363148
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2387.0,3.3778524190067545
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,3474.0,3.54082981411108
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,256.0,2.4082399653118496
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1582.0,3.1992064791616577
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,707.0,2.8494194137968996
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1158.0,3.0637085593914173
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2728.0,3.4358443659844413
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1612.0,3.2073650374690716
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,5074.0,3.705350462885712
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1675.0,3.224014811372864
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2468.0,3.392345155361204
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,175.0,2.2430380486862944
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,4835.0,3.6843964784190204
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2004.0,3.301897717195208
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1814.0,3.2586372827240764
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1443.0,3.159266331093494
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1490.0,3.173186268412274
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2606.0,3.415974411376566
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2543.0,3.405346360175709
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,4529.0,3.656002320682957
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2516.0,3.400710636773231
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,884.0,2.946452265013073
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2432.0,3.385963570600697
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,4419.0,3.6453240015622934
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2725.0,3.4353665066126613
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2504.0,3.398634324538392
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,873.0,2.9410142437055695
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,108.0,2.03342375548695
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2341.0,3.3694014136966244
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2633.0,3.4204508591060683
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1489.0,3.1728946977521764
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,4590.0,3.661812685537261
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,3564.0,3.5519376953648374
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1606.0,3.205745540942662
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,5644.0,3.7515870050823104
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2501.0,3.3981136917305026
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,3057.0,3.485295438726089
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,3677.0,3.5654936298688624
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2111.0,3.3244882333076564
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1547.0,3.1894903136993675
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1658.0,3.2195845262142546
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,3556.0,3.5509617522981762
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,4000.0,3.6020599913279625
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1700.0,3.230448921378274
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,911.0,2.9595183769729982
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2111.0,3.3244882333076564
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1456.0,3.1631613749770184
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2009.0,3.3029799367482493
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1032.0,3.0136796972911926
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,3695.0,3.5676144427308447
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1351.0,3.130655349022031
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,825.0,2.916453948549925
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2340.0,3.369215857410143
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,909.0,2.9585638832219674
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,4020.0,3.60422605308447
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2017.0,3.3047058982127653
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,840.0,2.9242792860618816
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1353.0,3.131297796597623
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,162.0,2.2095150145426308
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1347.0,3.1293675957229854
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2149.0,3.3322364154914434
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,3003.0,3.477555332198981
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1005.0,3.002166061756508
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1591.0,3.2016701796465816
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1306.0,3.115943176939055
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,3032.0,3.481729196960016
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2089.0,3.3199384399803087
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,179.0,2.2528530309798933
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1146.0,3.059184617631371
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1590.0,3.2013971243204513
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1628.0,3.2116544005531824
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1393.0,3.1439511164239633
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,409.0,2.611723308007342
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,640.0,2.806179973983887
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1773.0,3.2487087356009177
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,3310.0,3.519827993775719
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1209.0,3.0824263008607717
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1680.0,3.225309281725863
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2920.0,3.4653828514484184
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,665.0,2.8228216453031045
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1934.0,3.286456469746983
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2006.0,3.302330928684399
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2170.0,3.3364597338485296
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,605.0,2.781755374652469
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,337.0,2.5276299008713385
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1924.0,3.284205067701794
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2791.0,3.445759836488631
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,279.0,2.4456042032735974
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1898.0,3.2782962080912736
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2166.0,3.3356584522893016
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,645.0,2.8095597146352675
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1183.0,3.0729847446279304
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2821.0,3.450403086155366
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,540.0,2.7323937598229686
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,3266.0,3.5140161804006493
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,518.0,2.714329759745233
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2230.0,3.3483048630481607
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,3313.0,3.52022143588196
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1472.0,3.16790781000148
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1530.0,3.184691430817599
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2097.0,3.3215984304653436
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,883.0,2.9459607035775686
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,714.0,2.8536982117761744
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,1613.0,3.2076343673889616
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,3127.0,3.4951278812429334
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,3426.0,3.5347873586294916
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,2040.0,3.3096301674258988
kmeans_umap_baseline,medium,kmeans_umap_baseline_medium,699.0,2.8444771757456815
bertopic_style,medium,bertopic_style_medium,212.0,2.326335860928751
bertopic_style,medium,bertopic_style_medium,444.0,2.6473829701146196
bertopic_style,medium,bertopic_style_medium,1864.0,3.2704459080179626
bertopic_style,medium,bertopic_style_medium,276.0,2.4409090820652177
bertopic_style,medium,bertopic_style_medium,441.0,2.6444385894678386
bertopic_style,medium,bertopic_style_medium,507.0,2.705007959333336
bertopic_style,medium,bertopic_style_medium,382.0,2.582063362911709
bertopic_style,medium,bertopic_style_medium,6892.0,3.8383452687759907
bertopic_style,medium,bertopic_style_medium,1503.0,3.176958980586908
bertopic_style,medium,bertopic_style_medium,419.0,2.622214022966295
bertopic_style,medium,bertopic_style_medium,549.0,2.739572344450092
bertopic_style,medium,bertopic_style_medium,6168.0,3.7901443650429005
bertopic_style,medium,bertopic_style_medium,6580.0,3.8182258936139557
bertopic_style,medium,bertopic_style_medium,219.0,2.3404441148401185
bertopic_style,medium,bertopic_style_medium,345.0,2.537819095073274
bertopic_style,medium,bertopic_style_medium,820.0,2.9138138523837167
bertopic_style,medium,bertopic_style_medium,7251.0,3.860397905127313
bertopic_style,medium,bertopic_style_medium,2248.0,3.3517963068970236
bertopic_style,medium,bertopic_style_medium,667.0,2.824125833916549
bertopic_style,medium,bertopic_style_medium,3226.0,3.508664363052943
bertopic_style,medium,bertopic_style_medium,450.0,2.6532125137753435
bertopic_style,medium,bertopic_style_medium,1570.0,3.1958996524092336
bertopic_style,medium,bertopic_style_medium,288.0,2.459392487759231
bertopic_style,medium,bertopic_style_medium,1959.0,3.2920344359947364
bertopic_style,medium,bertopic_style_medium,739.0,2.8686444383948255
bertopic_style,medium,bertopic_style_medium,353.0,2.5477747053878224
bertopic_style,medium,bertopic_style_medium,207.0,2.315970345456918
bertopic_style,medium,bertopic_style_medium,336.0,2.526339277389844
bertopic_style,medium,bertopic_style_medium,797.0,2.9014583213961123
bertopic_style,medium,bertopic_style_medium,254.0,2.404833716619938
bertopic_style,medium,bertopic_style_medium,1318.0,3.119915410257991
bertopic_style,medium,bertopic_style_medium,507.0,2.705007959333336
bertopic_style,medium,bertopic_style_medium,508.0,2.7058637122839193
bertopic_style,medium,bertopic_style_medium,1370.0,3.1367205671564067
bertopic_style,medium,bertopic_style_medium,213.0,2.3283796034387376
bertopic_style,medium,bertopic_style_medium,441.0,2.6444385894678386
bertopic_style,medium,bertopic_style_medium,281.0,2.44870631990508
bertopic_style,medium,bertopic_style_medium,4269.0,3.6303261548039467
bertopic_style,medium,bertopic_style_medium,227.0,2.3560258571931225
bertopic_style,medium,bertopic_style_medium,300.0,2.4771212547196626
bertopic_style,medium,bertopic_style_medium,621.0,2.79309160017658
bertopic_style,medium,bertopic_style_medium,1866.0,3.2709116394104814
bertopic_style,medium,bertopic_style_medium,492.0,2.69196510276736
bertopic_style,medium,bertopic_style_medium,1251.0,3.09725730969342
bertopic_style,medium,bertopic_style_medium,1128.0,3.0523090996473234
bertopic_style,medium,bertopic_style_medium,757.0,2.8790958795000727
bertopic_style,medium,bertopic_style_medium,286.0,2.456366033129043
bertopic_style,medium,bertopic_style_medium,2425.0,3.3847117429382823
bertopic_style,medium,bertopic_style_medium,778.0,2.890979596989689
bertopic_style,medium,bertopic_style_medium,647.0,2.8109042806687006
bertopic_style,medium,bertopic_style_medium,3596.0,3.5558196830611912
bertopic_style,medium,bertopic_style_medium,202.0,2.305351369446624
bertopic_style,medium,bertopic_style_medium,338.0,2.5289167002776547
bertopic_style,medium,bertopic_style_medium,912.0,2.959994838328416
bertopic_style,medium,bertopic_style_medium,516.0,2.7126497016272113
bertopic_style,medium,bertopic_style_medium,258.0,2.41161970596323
bertopic_style,medium,bertopic_style_medium,378.0,2.5774917998372255
bertopic_style,medium,bertopic_style_medium,758.0,2.8796692056320534
bertopic_style,medium,bertopic_style_medium,245.0,2.3891660843645326
bertopic_style,medium,bertopic_style_medium,208.0,2.3180633349627615
bertopic_style,medium,bertopic_style_medium,39934.0,4.601342813598351
bertopic_style,medium,bertopic_style_medium,318.0,2.5024271199844326
bertopic_style,medium,bertopic_style_medium,772.0,2.887617300335736
bertopic_style,medium,bertopic_style_medium,333.0,2.5224442335063197
bertopic_style,medium,bertopic_style_medium,209.0,2.3201462861110542
bertopic_style,medium,bertopic_style_medium,1068.0,3.0285712526925375
bertopic_style,medium,bertopic_style_medium,1522.0,3.182414652434554
bertopic_style,medium,bertopic_style_medium,601.0,2.7788744720027396
bertopic_style,medium,bertopic_style_medium,291.0,2.4638929889859074
bertopic_style,medium,bertopic_style_medium,1208.0,3.082066934285113
bertopic_style,medium,bertopic_style_medium,409.0,2.611723308007342
bertopic_style,medium,bertopic_style_medium,244.0,2.387389826338729
bertopic_style,medium,bertopic_style_medium,10725.0,4.0303973008567615
bertopic_style,medium,bertopic_style_medium,558.0,2.7466341989375787
bertopic_style,medium,bertopic_style_medium,3592.0,3.5553363279952666
bertopic_style,medium,bertopic_style_medium,3076.0,3.4879863311293935
